DEVICE_ID,EVENT,Cook_Mode,Cook_menu,Cookingtime
id_00115,요리시작,최근사용메뉴,냉장밥데우기,80
id_00115,요리시작,최근사용메뉴,냉장밥데우기,80
id_00115,요리시작,최근사용메뉴,냉장밥데우기,80
id_00115,요리시작,최근사용메뉴,냉장밥데우기,80
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,최근사용메뉴,냉장밥데우기,80
id_00115,요리시작,최근사용메뉴,냉장밥데우기,80
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,스팀 자동,냉동핫도그,420
id_00115,요리시작,최근사용메뉴,냉장밥데우기,80
id_00115,요리시작,최근사용메뉴,냉장밥데우기,140
id_00115,요리시작,최근사용메뉴,냉장밥데우기,140
id_00115,요리시작,최근사용메뉴,냉동너겟,420
id_00115,요리시작,최근사용메뉴,냉장밥데우기,80
id_00115,요리시작,최근사용메뉴,냉동밥데우기,300
id_00115,요리시작,최근사용메뉴,냉장밥데우기,80
id_00115,요리시작,슬로우쿡 자동,구운달걀,7200
id_00115,요리시작,레인지 자동,냉장밥데우기,80
id_00115,요리시작,레인지 자동,냉장밥데우기,80
id_00115,요리시작,레인지 자동,냉동밥데우기,150
id_00115,요리시작,레인지 자동,냉동밥데우기,150
id_00115,요리시작,레인지 자동,냉동밥데우기,150
id_00115,요리시작,오븐 자동,군고구마,1740
id_00115,요리시작,오븐 자동,냉동피자,855
id_00115,요리시작,레인지 자동,냉장밥데우기,80
id_00115,요리시작,최근사용메뉴,구운달걀,7200
id_00115,요리시작,오븐 자동,군고구마,1890
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,스팀 자동,냉동핫도그,420
id_00115,요리시작,레인지 자동,냉장밥데우기,80
id_00115,요리시작,최근사용메뉴,냉장밥데우기,80
id_00115,요리시작,레인지 자동,냉장밥데우기,80
id_00115,요리시작,최근사용메뉴,냉동핫도그,500
id_00115,요리시작,오븐 자동,냉동피자,832
id_00115,요리시작,레인지 자동,냉장밥데우기,80
id_00115,요리시작,레인지 자동,냉장밥데우기,80
id_00115,요리시작,최근사용메뉴,냉장밥데우기,80
id_00115,요리시작,최근사용메뉴,군고구마,1890
id_00115,요리시작,최근사용메뉴,냉동피자,832
id_00115,요리시작,최근사용메뉴,군고구마,1740
id_00115,요리시작,레인지 자동,냉장밥데우기,80
id_00115,요리시작,레인지 자동,달걀찜,290
id_00115,요리시작,레인지 자동,냉동밥데우기,150
id_00115,요리시작,스팀 자동,냉동핫도그,420
id_00115,요리시작,레인지 자동,냉장밥데우기,80
id_00115,요리시작,최근사용메뉴,냉동피자,832
id_00115,요리시작,건강 튀김 자동,프라이드치킨,960
id_00115,요리시작,오븐 자동,군고구마,1740
id_00115,요리시작,최근사용메뉴,냉동돈가스,690
id_00115,요리시작,건강 튀김 자동,냉동돈가스,690
id_00115,요리시작,레인지 자동,냉장밥데우기,80
id_00115,요리시작,레인지 자동,냉장밥데우기,80
id_00115,요리시작,레인지 자동,냉장밥데우기,80
id_00115,요리시작,레인지 자동,냉동밥데우기,150
id_00115,요리시작,레인지 자동,냉장밥데우기,80
id_00115,요리시작,레인지 자동,냉장밥데우기,80
id_00115,요리시작,오븐 자동,냉동피자,832
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,레인지 자동,냉장밥데우기,80
id_00115,요리시작,레인지 자동,냉장밥데우기,80
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,레인지 자동,냉장밥데우기,80
id_00115,요리시작,오븐 자동,냉동피자,810
id_00115,요리시작,최근사용메뉴,냉장밥데우기,80
id_00115,요리시작,최근사용메뉴,냉장밥데우기,140
id_00115,요리시작,오븐 자동,군고구마,1590
id_00115,요리시작,최근사용메뉴,냉장밥데우기,80
id_00115,요리시작,최근사용메뉴,냉장밥데우기,80
id_00115,요리시작,최근사용메뉴,냉장밥데우기,80
id_00115,요리시작,최근사용메뉴,냉장밥데우기,140
id_00115,요리시작,최근사용메뉴,냉장밥데우기,80
id_00115,요리시작,스팀 자동,냉동핫도그,420
id_00115,요리시작,건강 튀김 자동,냉동군만두,480
id_00115,요리시작,건강 튀김 자동,프라이드치킨,1080
id_00115,요리시작,스팀 자동,냉동핫도그,420
id_00115,요리시작,최근사용메뉴,프라이드치킨,945
id_00115,요리시작,레인지 자동,냉장밥데우기,80
id_00115,요리시작,건강 튀김 자동,프라이드치킨,1080
id_00115,요리시작,레인지 자동,달걀찜,380
id_00115,요리시작,최근사용메뉴,달걀찜,380
id_00115,요리시작,레인지 자동,냉장밥데우기,200
id_00115,요리시작,레인지 자동,냉동밥데우기,150
id_00115,요리시작,레인지 자동,냉장밥데우기,140
id_00115,요리시작,레인지 자동,냉동밥데우기,150
id_00115,요리시작,레인지 자동,냉장밥데우기,140
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,레인지 자동,냉동밥데우기,150
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,건강 튀김 자동,냉동군만두,720
id_00115,요리시작,최근사용메뉴,냉동군만두,480
id_00115,요리시작,레인지 자동,냉동밥데우기,300
id_00115,요리시작,최근사용메뉴,냉동군만두,600
id_00115,요리시작,최근사용메뉴,냉동군만두,480
id_00115,요리시작,구이 자동,고등어구이,930
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,최근사용메뉴,구운달걀,7200
id_00115,요리시작,최근사용메뉴,냉동밥데우기,300
id_00115,요리시작,최근사용메뉴,냉동핫도그,500
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,최근사용메뉴,구운달걀,7200
id_00115,요리시작,최근사용메뉴,군고구마,1590
id_00115,요리시작,건강 튀김 자동,프라이드치킨,930
id_00115,요리시작,최근사용메뉴,냉동핫도그,500
id_00115,요리시작,레인지 자동,냉장밥데우기,200
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,최근사용메뉴,냉장밥데우기,140
id_00115,요리시작,최근사용메뉴,프라이드치킨,960
id_00115,요리시작,레인지 자동,냉동밥데우기,150
id_00115,요리시작,레인지 자동,냉동밥데우기,300
id_00115,요리시작,레인지 자동,냉동밥데우기,300
id_00115,요리시작,구이 자동,냉동조기구이,1260
id_00115,요리시작,건강 튀김 자동,프라이드치킨,960
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,최근사용메뉴,냉동조기구이,1200
id_00115,요리시작,구이 자동,냉동조기구이,1380
id_00115,요리시작,최근사용메뉴,냉장밥데우기,140
id_00115,요리시작,최근사용메뉴,냉장밥데우기,140
id_00115,요리시작,최근사용메뉴,구운달걀,7200
id_00115,요리시작,최근사용메뉴,냉동밥데우기,150
id_00115,요리시작,슬로우쿡 자동,구운달걀,7200
id_00115,요리시작,레인지 자동,냉동밥데우기,150
id_00115,요리시작,최근사용메뉴,냉동조기구이,1380
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,스팀 자동,냉동핫도그,420
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,최근사용메뉴,냉동밥데우기,300
id_00115,요리시작,최근사용메뉴,냉동밥데우기,300
id_00115,요리시작,최근사용메뉴,구운달걀,7200
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,최근사용메뉴,냉동밥데우기,300
id_00115,요리시작,슬로우쿡 자동,구운달걀,7200
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,최근사용메뉴,구운달걀,7200
id_00115,요리시작,스팀 자동,냉동핫도그,420
id_00115,요리시작,최근사용메뉴,프라이드치킨,930
id_00115,요리시작,건강 튀김 자동,프라이드치킨,1040
id_00115,요리시작,최근사용메뉴,프라이드치킨,930
id_00115,요리시작,최근사용메뉴,구운달걀,7200
id_00115,요리시작,최근사용메뉴,구운달걀,7200
id_00115,요리시작,구이 자동,가래떡구이,630
id_00115,요리시작,최근사용메뉴,냉동피자,832
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00115,요리시작,슬로우쿡 자동,구운달걀,7200
id_00115,요리시작,최근사용메뉴,구운달걀,7200
id_00115,요리시작,레인지 자동,달걀찜,290
id_00115,요리시작,최근사용메뉴,냉장밥데우기,140
id_00115,요리시작,최근사용메뉴,냉동밥데우기,150
id_00115,요리시작,오븐 자동,냉동피자,832
id_00115,요리시작,오븐 자동,냉동피자,810
id_00115,요리시작,최근사용메뉴,냉동핫도그,420
id_00116,요리시작,구이 자동,스테이크,570
id_00116,요리시작,구이 자동,스테이크,630
id_00116,요리시작,구이 자동,스테이크,540
id_00116,요리시작,구이 자동,스테이크,510
id_00116,요리시작,구이 자동,스테이크,570
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,구이 자동,스테이크,660
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,구이 자동,스테이크,660
id_00116,요리시작,레인지 자동,우유데우기,90
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,구이 자동,스테이크,570
id_00116,요리시작,구이 자동,스테이크,570
id_00116,요리시작,구이 자동,고등어구이,930
id_00116,요리시작,구이 자동,고등어구이,930
id_00116,요리시작,구이 자동,갈치구이,900
id_00116,요리시작,구이 자동,갈치구이,900
id_00116,요리시작,건강 튀김 자동,냉동너겟,420
id_00116,요리시작,구이 자동,고등어구이,930
id_00116,요리시작,오븐 자동,군고구마,1590
id_00116,요리시작,오븐 자동,군고구마,1440
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,구이 자동,스테이크,660
id_00116,요리시작,오븐 자동,군고구마,1890
id_00116,요리시작,건강 튀김 자동,냉동너겟,450
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,구이 자동,스테이크,570
id_00116,요리시작,구이 자동,스테이크,570
id_00116,요리시작,구이 자동,스테이크,510
id_00116,요리시작,구이 자동,스테이크,630
id_00116,요리시작,구이 자동,스테이크,660
id_00116,요리시작,구이 자동,스테이크,510
id_00116,요리시작,구이 자동,스테이크,570
id_00116,요리시작,구이 자동,스테이크,510
id_00116,요리시작,구이 자동,스테이크,510
id_00116,요리시작,구이 자동,스테이크,630
id_00116,요리시작,구이 자동,스테이크,510
id_00116,요리시작,구이 자동,스테이크,660
id_00116,요리시작,구이 자동,스테이크,630
id_00116,요리시작,구이 자동,고등어구이,930
id_00116,요리시작,구이 자동,고등어구이,930
id_00116,요리시작,오븐 자동,군고구마,1590
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,오븐 자동,군고구마,1590
id_00116,요리시작,오븐 자동,군고구마,1590
id_00116,요리시작,구이 자동,갈비구이,720
id_00116,요리시작,구이 자동,갈치구이,1080
id_00116,요리시작,구이 자동,스테이크,510
id_00116,요리시작,구이 자동,스테이크,540
id_00116,요리시작,구이 자동,스테이크,570
id_00116,요리시작,구이 자동,갈치구이,1080
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,구이 자동,스테이크,570
id_00116,요리시작,구이 자동,스테이크,630
id_00116,요리시작,구이 자동,스테이크,540
id_00116,요리시작,레인지 자동,감자삶기,780
id_00116,요리시작,구이 자동,갈치구이,900
id_00116,요리시작,구이 자동,스테이크,510
id_00116,요리시작,구이 자동,스테이크,570
id_00116,요리시작,구이 자동,갈치구이,900
id_00116,요리시작,구이 자동,갈치구이,900
id_00116,요리시작,구이 자동,스테이크,570
id_00116,요리시작,구이 자동,스테이크,570
id_00116,요리시작,구이 자동,스테이크,540
id_00116,요리시작,구이 자동,스테이크,540
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,구이 자동,스테이크,540
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,구이 자동,스테이크,540
id_00116,요리시작,구이 자동,스테이크,660
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,구이 자동,스테이크,540
id_00116,요리시작,구이 자동,스테이크,660
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,구이 자동,스테이크,660
id_00116,요리시작,구이 자동,스테이크,570
id_00116,요리시작,구이 자동,스테이크,630
id_00116,요리시작,구이 자동,스테이크,660
id_00116,요리시작,구이 자동,스테이크,510
id_00116,요리시작,건강 튀김 자동,프라이드치킨,1000
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,구이 자동,스테이크,510
id_00116,요리시작,구이 자동,스테이크,510
id_00116,요리시작,구이 자동,고등어구이,930
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,구이 자동,스테이크,540
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,구이 자동,스테이크,540
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,구이 자동,스테이크,660
id_00116,요리시작,건강 튀김 자동,냉동돈가스,810
id_00116,요리시작,구이 자동,고등어구이,930
id_00116,요리시작,구이 자동,고등어구이,930
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,구이 자동,스테이크,540
id_00116,요리시작,구이 자동,고등어구이,930
id_00116,요리시작,건강 튀김 자동,프라이드치킨,1000
id_00116,요리시작,구이 자동,고등어구이,930
id_00116,요리시작,스팀 자동,찐만두,810
id_00116,요리시작,오븐 자동,냉동피자,832
id_00116,요리시작,건강 튀김 자동,냉동너겟,420
id_00116,요리시작,구이 자동,스테이크,630
id_00116,요리시작,건강 튀김 자동,냉동감자,690
id_00116,요리시작,구이 자동,스테이크,660
id_00116,요리시작,오븐 자동,냉동피자,632
id_00116,요리시작,구이 자동,스테이크,600
id_00116,요리시작,건강 튀김 자동,냉동돈가스,750
id_00116,요리시작,건강 튀김 자동,냉동감자,570
id_00116,요리시작,건강 튀김 자동,프라이드치킨,960
id_00116,요리시작,건강 튀김 자동,프라이드치킨,960
id_00116,요리시작,구이 자동,고등어구이,930
id_00116,요리시작,오븐 자동,냉동피자,855
id_00116,요리시작,오븐 자동,냉동피자,810
id_00116,요리시작,오븐 자동,냉동피자,832
id_00116,요리시작,오븐 자동,냉동피자,855
id_00116,요리시작,구이 자동,스테이크,510
id_00116,요리시작,구이 자동,스테이크,660
id_00116,요리시작,구이 자동,스테이크,510
id_00116,요리시작,구이 자동,스테이크,510
id_00116,요리시작,오븐 자동,냉동피자,855
id_00116,요리시작,오븐 자동,닭다리,856
id_00116,요리시작,구이 자동,스테이크,570
id_00118,요리시작,최근사용메뉴,군고구마,2040
id_00118,요리시작,건강 튀김 자동,프라이드치킨,1080
id_00118,요리시작,오븐 자동,군고구마,2040
id_00118,요리시작,오븐 자동,닭다리,1200
id_00118,요리시작,오븐 자동,닭다리,1200
id_00118,요리시작,최근사용메뉴,냉동피자,755
id_00118,요리시작,오븐 자동,냉동피자,855
id_00118,요리시작,최근사용메뉴,군고구마,2040
id_00118,요리시작,최근사용메뉴,군고구마,1890
id_00118,요리시작,오븐 자동,군고구마,2040
id_00118,요리시작,오븐 자동,군고구마,1890
id_00118,요리시작,최근사용메뉴,군고구마,1590
id_00118,요리시작,레인지 자동,달걀찜,380
id_00118,요리시작,오븐 자동,군고구마,2040
id_00118,요리시작,레인지 자동,냉장밥데우기,80
id_00118,요리시작,건강 튀김 자동,냉동감자,570
id_00118,요리시작,오븐 자동,냉동피자,832
id_00118,요리시작,오븐 자동,군고구마,2040
id_00118,요리시작,건강 튀김 자동,냉동감자,570
id_00118,요리시작,오븐 자동,군고구마,2040
id_00118,요리시작,오븐 자동,군고구마,1740
id_00118,요리시작,레인지 자동,달걀찜,380
id_00118,요리시작,구이 자동,고등어구이,930
id_00118,요리시작,건강 튀김 자동,냉동군만두,480
id_00118,요리시작,구이 자동,냉동조기구이,1260
id_00118,요리시작,건강 튀김 자동,프라이드치킨,1040
id_00118,요리시작,레인지 자동,달걀찜,290
id_00118,요리시작,레인지 자동,냉장밥데우기,80
id_00118,요리시작,오븐 자동,군고구마,2040
id_00118,요리시작,레인지 자동,냉장밥데우기,80
id_00118,요리시작,오븐 자동,군고구마,2040
id_00118,요리시작,오븐 자동,군고구마,1740
id_00118,요리시작,레인지 자동,냉장밥데우기,80
id_00118,요리시작,최근사용메뉴,군고구마,1890
id_00118,요리시작,오븐 자동,냉동피자,877
id_00118,요리시작,레인지 자동,냉장밥데우기,80
id_00118,요리시작,레인지 자동,냉장밥데우기,80
id_00118,요리시작,레인지 자동,우유데우기,60
id_00118,요리시작,구이 자동,갈비구이,480
id_00118,요리시작,오븐 자동,군고구마,1740
id_00118,요리시작,오븐 자동,냉동피자,855
id_00118,요리시작,오븐 자동,냉동피자,655
id_00118,요리시작,구이 자동,냉동조기구이,1260
id_00118,요리시작,오븐 자동,군고구마,1740
id_00118,요리시작,레인지 자동,냉장밥데우기,80
id_00118,요리시작,레인지 자동,냉장밥데우기,80
id_00118,요리시작,레인지 자동,냉장밥데우기,80
id_00118,요리시작,레인지 자동,냉장밥데우기,140
id_00118,요리시작,레인지 자동,냉장밥데우기,80
id_00118,요리시작,토스트 자동,피자토스트,570
id_00118,요리시작,레인지 자동,냉장밥데우기,80
id_00118,요리시작,레인지 자동,냉장밥데우기,80
id_00118,요리시작,레인지 자동,냉장밥데우기,80
id_00118,요리시작,건강 튀김 자동,냉동너겟,480
id_00118,요리시작,레인지 자동,냉동밥데우기,150
id_00118,요리시작,오븐 자동,군고구마,1890
id_00118,요리시작,건강 튀김 자동,냉동감자,810
id_00118,요리시작,오븐 자동,군고구마,1590
id_00118,요리시작,건강 튀김 자동,냉동감자,690
id_00118,요리시작,건강 튀김 자동,냉동감자,690
id_00118,요리시작,건강 튀김 자동,냉동감자,810
id_00118,요리시작,오븐 자동,군고구마,1590
id_00118,요리시작,최근사용메뉴,군고구마,1590
id_00118,요리시작,오븐 자동,군고구마,1740
id_00118,요리시작,건강 튀김 자동,냉동감자,810
id_00118,요리시작,건강 튀김 자동,냉동감자,810
id_00118,요리시작,최근사용메뉴,냉동조기구이,1260
id_00118,요리시작,구이 자동,냉동조기구이,1260
id_00118,요리시작,최근사용메뉴,냉동조기구이,1260
id_00118,요리시작,최근사용메뉴,군고구마,1890
id_00118,요리시작,최근사용메뉴,군고구마,1590
id_00118,요리시작,최근사용메뉴,군고구마,1740
id_00118,요리시작,최근사용메뉴,군고구마,1590
id_00118,요리시작,최근사용메뉴,냉동조기구이,1260
id_00118,요리시작,오븐 자동,냉동피자,810
id_00118,요리시작,최근사용메뉴,군고구마,2040
id_00118,요리시작,최근사용메뉴,군고구마,1590
id_00118,요리시작,최근사용메뉴,군고구마,1590
id_00118,요리시작,최근사용메뉴,냉동조기구이,1260
id_00118,요리시작,최근사용메뉴,냉동조기구이,1260
id_00118,요리시작,구이 자동,냉동조기구이,1260
id_00118,요리시작,오븐 자동,군고구마,1890
id_00118,요리시작,최근사용메뉴,군고구마,1890
id_00118,요리시작,건강 튀김 자동,냉동돈가스,750
id_00118,요리시작,최근사용메뉴,군고구마,1890
id_00118,요리시작,최근사용메뉴,냉동조기구이,1260
id_00118,요리시작,오븐 자동,군고구마,1440
id_00118,요리시작,최근사용메뉴,군고구마,1440
id_00118,요리시작,건강 튀김 자동,냉동군만두,600
id_00118,요리시작,오븐 자동,군고구마,2040
id_00118,요리시작,오븐 자동,군고구마,1440
id_00118,요리시작,구이 자동,냉동조기구이,1260
id_00118,요리시작,오븐 자동,냉동피자,832
id_00118,요리시작,최근사용메뉴,군고구마,1590
id_00118,요리시작,최근사용메뉴,군고구마,1590
id_00118,요리시작,최근사용메뉴,군고구마,1440
id_00118,요리시작,구이 자동,냉동조기구이,1200
id_00118,요리시작,구이 자동,냉동조기구이,1260
id_00118,요리시작,건강 튀김 자동,프라이드치킨,985
id_00118,요리시작,구이 자동,냉동조기구이,1260
id_00118,요리시작,구이 자동,냉동조기구이,1260
id_00118,요리시작,구이 자동,냉동조기구이,1260
id_00118,요리시작,오븐 자동,냉동피자,855
id_00118,요리시작,건강 튀김 자동,냉동돈가스,750
id_00118,요리시작,오븐 자동,냉동피자,855
id_00118,요리시작,건강 튀김 자동,프라이드치킨,1000
id_00118,요리시작,건강 튀김 자동,프라이드치킨,970
id_00118,요리시작,최근사용메뉴,냉동피자,855
id_00118,요리시작,최근사용메뉴,냉동피자,855
id_00119,요리시작,토스트 자동,식빵,275
id_00119,요리시작,토스트 자동,식빵,309
id_00119,요리시작,토스트 자동,식빵,275
id_00119,요리시작,토스트 자동,식빵,309
id_00119,요리시작,토스트 자동,식빵,275
id_00119,요리시작,건강 튀김 자동,냉동군만두,480
id_00119,요리시작,토스트 자동,식빵,174
id_00119,요리시작,토스트 자동,식빵,275
id_00119,요리시작,건강 튀김 자동,냉동군만두,600
id_00119,요리시작,오븐 자동,군고구마,1740
id_00119,요리시작,건강 튀김 자동,냉동돈가스,750
id_00119,요리시작,최근사용메뉴,식빵,292
id_00119,요리시작,최근사용메뉴,식빵,292
id_00119,요리시작,최근사용메뉴,냉동군만두,720
id_00119,요리시작,건강 튀김 자동,냉동너겟,480
id_00119,요리시작,스팀 자동,찐만두,990
id_00119,요리시작,건강 튀김 자동,냉동돈가스,810
id_00119,요리시작,토스트 자동,베이글,280
id_00119,요리시작,스팀 자동,냉동핫도그,580
id_00119,요리시작,토스트 자동,베이글,200
id_00119,요리시작,건강 튀김 자동,냉동군만두,720
id_00119,요리시작,토스트 자동,베이글,280
id_00119,요리시작,건강 튀김 자동,프라이드치킨,1010
id_00119,요리시작,오븐 자동,냉동피자,832
id_00119,요리시작,오븐 자동,냉동피자,855
id_00119,요리시작,최근사용메뉴,냉동군만두,720
id_00119,요리시작,최근사용메뉴,냉동군만두,480
id_00119,요리시작,건강 튀김 자동,냉동군만두,720
id_00119,요리시작,토스트 자동,피자토스트,595
id_00119,요리시작,토스트 자동,베이글,260
id_00119,요리시작,오븐 자동,냉동피자,810
id_00119,요리시작,토스트 자동,베이글,240
id_00119,요리시작,토스트 자동,식빵,309
id_00119,요리시작,건강 튀김 자동,냉동군만두,600
id_00119,요리시작,토스트 자동,식빵,275
id_00119,요리시작,토스트 자동,베이글,240
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,레인지 자동,국데우기,120
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,레인지 자동,국데우기,120
id_00119,요리시작,토스트 자동,식빵,275
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,스팀 자동,찐만두,990
id_00119,요리시작,토스트 자동,식빵,275
id_00119,요리시작,건강 튀김 자동,냉동너겟,480
id_00119,요리시작,최근사용메뉴,냉동너겟,420
id_00119,요리시작,건강 튀김 자동,냉동군만두,600
id_00119,요리시작,구이 자동,가래떡구이,730
id_00119,요리시작,구이 자동,가래떡구이,600
id_00119,요리시작,토스트 자동,식빵,275
id_00119,요리시작,건강 튀김 자동,냉동너겟,450
id_00119,요리시작,오븐 자동,군고구마,1740
id_00119,요리시작,건강 튀김 자동,냉동너겟,480
id_00119,요리시작,레인지 자동,국데우기,210
id_00119,요리시작,토스트 자동,식빵,275
id_00119,요리시작,구이 자동,냉동조기구이,1380
id_00119,요리시작,스팀 자동,냉동핫도그,420
id_00119,요리시작,스팀 자동,냉동핫도그,420
id_00119,요리시작,건강 튀김 자동,냉동군만두,480
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,최근사용메뉴,냉동밥데우기,300
id_00119,요리시작,건강 튀김 자동,냉동너겟,450
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,최근사용메뉴,냉동밥데우기,150
id_00119,요리시작,건강 튀김 자동,냉동너겟,420
id_00119,요리시작,오븐 자동,냉동피자,810
id_00119,요리시작,건강 튀김 자동,냉동너겟,420
id_00119,요리시작,최근사용메뉴,식빵,201
id_00119,요리시작,토스트 자동,식빵,275
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,레인지 자동,냉동밥데우기,300
id_00119,요리시작,최근사용메뉴,냉동밥데우기,150
id_00119,요리시작,최근사용메뉴,냉동밥데우기,150
id_00119,요리시작,레인지 자동,국데우기,120
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,레인지 자동,국데우기,120
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,토스트 자동,식빵,292
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,레인지 자동,냉장밥데우기,80
id_00119,요리시작,건강 튀김 자동,냉동군만두,480
id_00119,요리시작,건강 튀김 자동,냉동돈가스,750
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,레인지 자동,냉동밥데우기,300
id_00119,요리시작,최근사용메뉴,냉동밥데우기,300
id_00119,요리시작,토스트 자동,식빵,275
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,레인지 자동,냉동밥데우기,300
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,최근사용메뉴,냉동핫도그,420
id_00119,요리시작,오븐 자동,냉동피자,832
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,오븐 자동,냉동피자,810
id_00119,요리시작,최근사용메뉴,식빵,275
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,스팀 자동,찐만두,990
id_00119,요리시작,스팀 자동,찐만두,810
id_00119,요리시작,건강 튀김 자동,냉동군만두,480
id_00119,요리시작,건강 튀김 자동,냉동군만두,600
id_00119,요리시작,스팀 자동,냉동핫도그,420
id_00119,요리시작,레인지 자동,국데우기,120
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,토스트 자동,식빵,275
id_00119,요리시작,최근사용메뉴,냉동밥데우기,150
id_00119,요리시작,레인지 자동,국데우기,210
id_00119,요리시작,토스트 자동,식빵,275
id_00119,요리시작,레인지 자동,국데우기,120
id_00119,요리시작,레인지 자동,냉동밥데우기,300
id_00119,요리시작,토스트 자동,식빵,275
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,레인지 자동,국데우기,120
id_00119,요리시작,레인지 자동,냉동밥데우기,300
id_00119,요리시작,스팀 자동,냉동핫도그,420
id_00119,요리시작,건강 튀김 자동,냉동군만두,480
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,건강 튀김 자동,냉동돈가스,690
id_00119,요리시작,오븐 자동,냉동피자,810
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,최근사용메뉴,냉동밥데우기,150
id_00119,요리시작,레인지 자동,국데우기,120
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,레인지 자동,국데우기,210
id_00119,요리시작,레인지 자동,국데우기,120
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,레인지 자동,냉동밥데우기,300
id_00119,요리시작,토스트 자동,식빵,275
id_00119,요리시작,스팀 자동,찐만두,990
id_00119,요리시작,레인지 자동,냉동밥데우기,300
id_00119,요리시작,건강 튀김 자동,냉동돈가스,750
id_00119,요리시작,최근사용메뉴,냉동밥데우기,150
id_00119,요리시작,최근사용메뉴,냉동밥데우기,300
id_00119,요리시작,레인지 자동,냉동밥데우기,150
id_00119,요리시작,레인지 자동,냉동밥데우기,300
